Date,DHB,Active,Recovered,Deceased,Total
2020-10-26,Auckland,0,224,1,225
2020-10-26,Whanganui,0,9,0,9
2020-10-26,West Coast,0,4,1,5
2020-10-26,Waitemata,3,289,4,296
2020-10-26,Wairarapa,0,8,0,8
2020-10-26,Waikato,0,192,2,194
2020-10-26,Taranaki,0,16,0,16
2020-10-26,Tairawhiti,0,4,0,4
2020-10-26,Southern,0,214,2,216
2020-10-26,South Canterbury,0,17,0,17
2020-10-26,Northland,0,28,0,28
2020-10-26,Nelson Marlborough,0,49,0,49
2020-10-26,Mid Central,0,32,0,32
2020-10-26,Lakes,0,16,0,16
2020-10-26,Hutt Valley,0,22,0,22
2020-10-26,Hawke's Bay,0,44,0,44
2020-10-26,Counties Manukau,1,212,1,214
2020-10-26,Capital and Coast,0,93,2,95
2020-10-26,Canterbury,0,152,12,164
2020-10-26,Bay of Plenty,0,48,0,48
2020-10-26,Managed Isolation & Quarantine,70,168,0,238
2020-10-26,Total,74,1841,25,1940
2020-10-27,Auckland,0,225,1,226
2020-10-27,Whanganui,0,9,0,9
2020-10-27,West Coast,0,4,1,5
2020-10-27,Waitemata,3,289,4,296
2020-10-27,Wairarapa,0,8,0,8
2020-10-27,Waikato,0,192,2,194
2020-10-27,Taranaki,0,16,0,16
2020-10-27,Tairawhiti,0,4,0,4
2020-10-27,Southern,0,214,2,216
2020-10-27,South Canterbury,0,17,0,17
2020-10-27,Northland,0,28,0,28
2020-10-27,Nelson Marlborough,0,49,0,49
2020-10-27,Mid Central,0,32,0,32
2020-10-27,Lakes,0,16,0,16
2020-10-27,Hutt Valley,0,22,0,22
2020-10-27,Hawke's Bay,0,44,0,44
2020-10-27,Counties Manukau,1,213,1,215
2020-10-27,Capital and Coast,0,93,2,95
2020-10-27,Canterbury,0,153,12,165
2020-10-27,Bay of Plenty,0,48,0,48
2020-10-27,Managed Isolation & Quarantine,64,172,0,236
2020-10-27,Total,68,1848,25,1941
2020-10-28,Auckland,0,225,1,226
2020-10-28,Whanganui,0,9,0,9
2020-10-28,West Coast,0,4,1,5
2020-10-28,Waitemata,3,289,4,296
2020-10-28,Wairarapa,0,8,0,8
2020-10-28,Waikato,0,192,2,194
2020-10-28,Taranaki,0,16,0,16
2020-10-28,Tairawhiti,0,4,0,4
2020-10-28,Southern,0,214,2,216
2020-10-28,South Canterbury,0,17,0,17
2020-10-28,Northland,0,28,0,28
2020-10-28,Nelson Marlborough,0,49,0,49
2020-10-28,Mid Central,0,32,0,32
2020-10-28,Lakes,0,16,0,16
2020-10-28,Hutt Valley,0,22,0,22
2020-10-28,Hawke's Bay,0,44,0,44
2020-10-28,Counties Manukau,1,213,1,215
2020-10-28,Capital and Coast,0,93,2,95
2020-10-28,Canterbury,0,153,12,165
2020-10-28,Bay of Plenty,0,48,0,48
2020-10-28,Managed Isolation & Quarantine,62,176,0,238
2020-10-28,Total,68,1852,25,1943
2020-10-29,Auckland,0,225,1,226
2020-10-29,Whanganui,0,9,0,9
2020-10-29,West Coast,0,4,1,5
2020-10-29,Waitemata,3,289,4,296
2020-10-29,Wairarapa,0,8,0,8
2020-10-29,Waikato,0,192,2,194
2020-10-29,Taranaki,0,16,0,16
2020-10-29,Tairawhiti,0,4,0,4
2020-10-29,Southern,0,214,2,216
2020-10-29,South Canterbury,0,17,0,17
2020-10-29,Northland,0,28,0,28
2020-10-29,Nelson Marlborough,0,49,0,49
2020-10-29,Mid Central,0,32,0,32
2020-10-29,Lakes,0,16,0,16
2020-10-29,Hutt Valley,0,22,0,22
2020-10-29,Hawke's Bay,0,44,0,44
2020-10-29,Counties Manukau,1,213,1,215
2020-10-29,Capital and Coast,0,93,2,95
2020-10-29,Canterbury,0,153,12,165
2020-10-29,Bay of Plenty,0,48,0,48
2020-10-29,Managed Isolation & Quarantine,66,178,0,244
2020-10-29,Total,70,1854,25,1949
2020-10-30,Auckland,0,225,1,226
2020-10-30,Whanganui,0,9,0,9
2020-10-30,West Coast,0,4,1,5
2020-10-30,Waitemata,3,289,4,296
2020-10-30,Wairarapa,0,8,0,8
2020-10-30,Waikato,0,192,2,194
2020-10-30,Taranaki,0,16,0,16
2020-10-30,Tairawhiti,0,4,0,4
2020-10-30,Southern,0,214,2,216
2020-10-30,South Canterbury,0,17,0,17
2020-10-30,Northland,0,28,0,28
2020-10-30,Nelson Marlborough,0,49,0,49
2020-10-30,Mid Central,0,32,0,32
2020-10-30,Lakes,0,16,0,16
2020-10-30,Hutt Valley,0,22,0,22
2020-10-30,Hawke's Bay,0,44,0,44
2020-10-30,Counties Manukau,1,213,1,215
2020-10-30,Capital and Coast,0,93,2,95
2020-10-30,Canterbury,0,153,12,165
2020-10-30,Bay of Plenty,0,48,0,48
2020-10-30,Managed Isolation & Quarantine,64,181,0,245
2020-10-30,Total,68,1857,25,1950
2020-10-31,Auckland,0,225,1,226
2020-10-31,Whanganui,0,9,0,9
2020-10-31,West Coast,0,4,1,5
2020-10-31,Waitemata,3,289,4,296
2020-10-31,Wairarapa,0,8,0,8
2020-10-31,Waikato,0,192,2,194
2020-10-31,Taranaki,0,16,0,16
2020-10-31,Tairawhiti,0,4,0,4
2020-10-31,Southern,0,214,2,216
2020-10-31,South Canterbury,0,17,0,17
2020-10-31,Northland,0,28,0,28
2020-10-31,Nelson Marlborough,0,49,0,49
2020-10-31,Mid Central,0,32,0,32
2020-10-31,Lakes,0,16,0,16
2020-10-31,Hutt Valley,0,22,0,22
2020-10-31,Hawke's Bay,0,44,0,44
2020-10-31,Counties Manukau,1,213,1,215
2020-10-31,Capital and Coast,0,93,2,95
2020-10-31,Canterbury,0,153,12,165
2020-10-31,Bay of Plenty,0,48,0,48
2020-10-31,Managed Isolation & Quarantine,71,181,0,252
2020-10-31,Total,75,1857,25,1957
2020-11-01,Auckland,0,225,1,226
2020-11-01,Whanganui,0,9,0,9
2020-11-01,West Coast,0,4,1,5
2020-11-01,Waitemata,3,289,4,296
2020-11-01,Wairarapa,0,8,0,8
2020-11-01,Waikato,0,192,2,194
2020-11-01,Taranaki,0,16,0,16
2020-11-01,Tairawhiti,0,4,0,4
2020-11-01,Southern,0,214,2,216
2020-11-01,South Canterbury,0,17,0,17
2020-11-01,Northland,0,28,0,28
2020-11-01,Nelson Marlborough,0,49,0,49
2020-11-01,Mid Central,0,32,0,32
2020-11-01,Lakes,0,16,0,16
2020-11-01,Hutt Valley,0,22,0,22
2020-11-01,Hawke's Bay,0,44,0,44
2020-11-01,Counties Manukau,1,213,1,215
2020-11-01,Capital and Coast,0,93,2,95
2020-11-01,Canterbury,0,153,12,165
2020-11-01,Bay of Plenty,0,48,0,48
2020-11-01,Managed Isolation & Quarantine,73,181,0,254
2020-11-01,Total,77,1857,25,1959
2020-11-02,Auckland,0,225,1,226
2020-11-02,Whanganui,0,9,0,9
2020-11-02,West Coast,0,4,1,5
2020-11-02,Waitemata,3,289,4,296
2020-11-02,Wairarapa,0,8,0,8
2020-11-02,Waikato,0,192,2,194
2020-11-02,Taranaki,0,16,0,16
2020-11-02,Tairawhiti,0,4,0,4
2020-11-02,Southern,0,214,2,216
2020-11-02,South Canterbury,0,17,0,17
2020-11-02,Northland,0,28,0,28
2020-11-02,Nelson Marlborough,0,49,0,49
2020-11-02,Mid Central,0,32,0,32
2020-11-02,Lakes,0,16,0,16
2020-11-02,Hutt Valley,0,22,0,22
2020-11-02,Hawke's Bay,0,44,0,44
2020-11-02,Counties Manukau,1,213,1,215
2020-11-02,Capital and Coast,0,93,2,95
2020-11-02,Canterbury,0,153,12,165
2020-11-02,Bay of Plenty,0,48,0,48
2020-11-02,Managed Isolation & Quarantine,73,181,0,254
2020-11-02,Total,81,1857,25,1963
2020-11-03,Auckland,0,225,1,226
2020-11-03,Whanganui,0,9,0,9
2020-11-03,West Coast,0,4,1,5
2020-11-03,Waitemata,1,291,4,296
2020-11-03,Wairarapa,0,8,0,8
2020-11-03,Waikato,0,192,2,194
2020-11-03,Taranaki,0,16,0,16
2020-11-03,Tairawhiti,0,4,0,4
2020-11-03,Southern,0,214,2,216
2020-11-03,South Canterbury,0,17,0,17
2020-11-03,Northland,0,28,0,28
2020-11-03,Nelson Marlborough,0,49,0,49
2020-11-03,Mid Central,0,32,0,32
2020-11-03,Lakes,0,16,0,16
2020-11-03,Hutt Valley,0,22,0,22
2020-11-03,Hawke's Bay,0,44,0,44
2020-11-03,Counties Manukau,0,214,1,215
2020-11-03,Capital and Coast,0,93,2,95
2020-11-03,Canterbury,1,153,12,166
2020-11-03,Bay of Plenty,0,48,0,48
2020-11-03,Managed Isolation & Quarantine,73,189,0,262
2020-11-03,Total,75,1868,25,1968
2020-11-04,Auckland,0,225,1,226
2020-11-04,Whanganui,0,9,0,9
2020-11-04,West Coast,0,4,1,5
2020-11-04,Waitemata,1,291,4,296
2020-11-04,Wairarapa,0,8,0,8
2020-11-04,Waikato,0,192,2,194
2020-11-04,Taranaki,0,16,0,16
2020-11-04,Tairawhiti,0,4,0,4
2020-11-04,Southern,0,214,2,216
2020-11-04,South Canterbury,0,17,0,17
2020-11-04,Northland,0,28,0,28
2020-11-04,Nelson Marlborough,0,49,0,49
2020-11-04,Mid Central,0,32,0,32
2020-11-04,Lakes,0,16,0,16
2020-11-04,Hutt Valley,0,22,0,22
2020-11-04,Hawke's Bay,0,44,0,44
2020-11-04,Counties Manukau,0,214,1,215
2020-11-04,Capital and Coast,0,93,2,95
2020-11-04,Canterbury,2,153,12,167
2020-11-04,Bay of Plenty,0,48,0,48
2020-11-04,Managed Isolation & Quarantine,70,194,0,264
2020-11-04,Total,73,1873,25,1971
2020-11-10,Auckland,1,225,1,227
2020-11-10,Whanganui,0,9,0,9
2020-11-10,West Coast,0,4,1,5
2020-11-10,Waitemata,0,292,4,296
2020-11-10,Wairarapa,0,8,0,8
2020-11-10,Waikato,0,192,2,194
2020-11-10,Taranaki,0,16,0,16
2020-11-10,Tairawhiti,0,4,0,4
2020-11-10,Southern,0,214,2,216
2020-11-10,South Canterbury,0,17,0,17
2020-11-10,Northland,0,28,0,28
2020-11-10,Nelson Marlborough,0,49,0,49
2020-11-10,Mid Central,0,32,0,32
2020-11-10,Lakes,0,16,0,16
2020-11-10,Hutt Valley,1,22,0,23
2020-11-10,Hawke's Bay,0,44,0,44
2020-11-10,Counties Manukau,0,214,1,215
2020-11-10,Capital and Coast,0,93,2,95
2020-11-10,Canterbury,2,153,12,167
2020-11-10,Bay of Plenty,0,48,0,48
2020-11-10,Managed Isolation & Quarantine,48,230,0,278
2020-11-10,Total,52,1910,25,1987
2020-11-11,Auckland,1,225,1,227
2020-11-11,Whanganui,0,9,0,9
2020-11-11,West Coast,0,4,1,5
2020-11-11,Waitemata,0,292,4,296
2020-11-11,Wairarapa,0,8,0,8
2020-11-11,Waikato,0,192,2,194
2020-11-11,Taranaki,0,16,0,16
2020-11-11,Tairawhiti,0,4,0,4
2020-11-11,Southern,0,214,2,216
2020-11-11,South Canterbury,0,17,0,17
2020-11-11,Northland,0,28,0,28
2020-11-11,Nelson Marlborough,0,49,0,49
2020-11-11,Mid Central,0,32,0,32
2020-11-11,Lakes,0,16,0,16
2020-11-11,Hutt Valley,1,22,0,23
2020-11-11,Hawke's Bay,0,44,0,44
2020-11-11,Counties Manukau,0,214,1,215
2020-11-11,Capital and Coast,0,93,2,95
2020-11-11,Canterbury,2,153,12,167
2020-11-11,Bay of Plenty,0,48,0,48
2020-11-11,Managed Isolation & Quarantine,48,231,0,279
2020-11-11,Total,52,1911,25,1988
2020-11-12,Auckland,2,225,1,228
2020-11-12,Whanganui,0,9,0,9
2020-11-12,West Coast,0,4,1,5
2020-11-12,Waitemata,0,292,4,296
2020-11-12,Wairarapa,0,8,0,8
2020-11-12,Waikato,0,192,2,194
2020-11-12,Taranaki,0,16,0,16
2020-11-12,Tairawhiti,0,4,0,4
2020-11-12,Southern,0,214,2,216
2020-11-12,South Canterbury,0,17,0,17
2020-11-12,Northland,0,28,0,28
2020-11-12,Nelson Marlborough,0,49,0,49
2020-11-12,Mid Central,0,32,0,32
2020-11-12,Lakes,0,16,0,16
2020-11-12,Hutt Valley,2,22,0,24
2020-11-12,Hawke's Bay,0,44,0,44
2020-11-12,Counties Manukau,0,214,1,215
2020-11-12,Capital and Coast,0,93,2,95
2020-11-12,Canterbury,2,153,12,167
2020-11-12,Bay of Plenty,0,48,0,48
2020-11-12,Managed Isolation & Quarantine,47,233,0,280
2020-11-12,Total,53,1913,25,1991
2020-11-13,Auckland,2,225,1,228
2020-11-13,Whanganui,0,9,0,9
2020-11-13,West Coast,0,4,1,5
2020-11-13,Waitemata,0,292,4,296
2020-11-13,Wairarapa,0,8,0,8
2020-11-13,Waikato,0,192,2,194
2020-11-13,Taranaki,0,16,0,16
2020-11-13,Tairawhiti,0,4,0,4
2020-11-13,Southern,0,214,2,216
2020-11-13,South Canterbury,0,17,0,17
2020-11-13,Northland,0,28,0,28
2020-11-13,Nelson Marlborough,0,49,0,49
2020-11-13,Mid Central,0,32,0,32
2020-11-13,Lakes,0,16,0,16
2020-11-13,Hutt Valley,1,22,0,23
2020-11-13,Hawke's Bay,0,44,0,44
2020-11-13,Counties Manukau,0,214,1,215
2020-11-13,Capital and Coast,1,93,2,96
2020-11-13,Canterbury,1,154,12,167
2020-11-13,Bay of Plenty,0,48,0,48
2020-11-13,Managed Isolation & Quarantine,48,236,0,284
2020-11-13,Total,53,1917,25,1995
2020-11-14,Auckland,2,225,1,228
2020-11-14,Whanganui,0,9,0,9
2020-11-14,West Coast,0,4,1,5
2020-11-14,Waitemata,0,292,4,296
2020-11-14,Wairarapa,0,8,0,8
2020-11-14,Waikato,0,192,2,194
2020-11-14,Taranaki,0,16,0,16
2020-11-14,Tairawhiti,0,4,0,4
2020-11-14,Southern,0,214,2,216
2020-11-14,South Canterbury,0,17,0,17
2020-11-14,Northland,0,28,0,28
2020-11-14,Nelson Marlborough,0,49,0,49
2020-11-14,Mid Central,0,32,0,32
2020-11-14,Lakes,0,16,0,16
2020-11-14,Hutt Valley,1,22,0,23
2020-11-14,Hawke's Bay,0,44,0,44
2020-11-14,Counties Manukau,0,214,1,215
2020-11-14,Capital and Coast,1,93,2,96
2020-11-14,Canterbury,0,155,12,167
2020-11-14,Bay of Plenty,0,48,0,48
2020-11-14,Managed Isolation & Quarantine,51,236,0,287
2020-11-14,Total,55,1918,25,1998
2020-11-15,Auckland,2,225,1,228
2020-11-15,Whanganui,0,9,0,9
2020-11-15,West Coast,0,4,1,5
2020-11-15,Waitemata,0,292,4,296
2020-11-15,Wairarapa,0,8,0,8
2020-11-15,Waikato,0,192,2,194
2020-11-15,Taranaki,0,16,0,16
2020-11-15,Tairawhiti,0,4,0,4
2020-11-15,Southern,0,214,2,216
2020-11-15,South Canterbury,0,17,0,17
2020-11-15,Northland,0,28,0,28
2020-11-15,Nelson Marlborough,0,49,0,49
2020-11-15,Mid Central,0,32,0,32
2020-11-15,Lakes,0,16,0,16
2020-11-15,Hutt Valley,1,22,0,23
2020-11-15,Hawke's Bay,0,44,0,44
2020-11-15,Counties Manukau,1,214,1,216
2020-11-15,Capital and Coast,1,93,2,96
2020-11-15,Canterbury,0,155,12,167
2020-11-15,Bay of Plenty,0,48,0,48
2020-11-15,Managed Isolation & Quarantine,53,236,0,289
2020-11-15,Total,58,1918,25,2001
2020-11-16,Auckland,2,225,1,228
2020-11-16,Whanganui,0,9,0,9
2020-11-16,West Coast,0,4,1,5
2020-11-16,Waitemata,0,292,4,296
2020-11-16,Wairarapa,0,8,0,8
2020-11-16,Waikato,0,192,2,194
2020-11-16,Taranaki,0,16,0,16
2020-11-16,Tairawhiti,0,4,0,4
2020-11-16,Southern,0,214,2,216
2020-11-16,South Canterbury,0,17,0,17
2020-11-16,Northland,0,28,0,28
2020-11-16,Nelson Marlborough,0,49,0,49
2020-11-16,Mid Central,0,32,0,32
2020-11-16,Lakes,0,16,0,16
2020-11-16,Hutt Valley,1,22,0,23
2020-11-16,Hawke's Bay,0,44,0,44
2020-11-16,Counties Manukau,1,214,1,216
2020-11-16,Capital and Coast,1,93,2,96
2020-11-16,Canterbury,0,155,12,167
2020-11-16,Bay of Plenty,0,48,0,48
2020-11-16,Managed Isolation & Quarantine,53,236,0,289
2020-11-16,Total,58,1918,25,2001
2020-11-17,Auckland,1,226,1,228
2020-11-17,Whanganui,0,9,0,9
2020-11-17,West Coast,0,4,1,5
2020-11-17,Waitemata,0,292,4,296
2020-11-17,Wairarapa,0,8,0,8
2020-11-17,Waikato,0,192,2,194
2020-11-17,Taranaki,0,16,0,16
2020-11-17,Tairawhiti,0,4,0,4
2020-11-17,Southern,0,214,2,216
2020-11-17,South Canterbury,0,17,0,17
2020-11-17,Northland,0,28,0,28
2020-11-17,Nelson Marlborough,0,49,0,49
2020-11-17,Mid Central,0,32,0,32
2020-11-17,Lakes,0,16,0,16
2020-11-17,Hutt Valley,1,22,0,23
2020-11-17,Hawke's Bay,0,44,0,44
2020-11-17,Counties Manukau,1,214,1,216
2020-11-17,Capital and Coast,1,93,2,96
2020-11-17,Canterbury,0,155,12,167
2020-11-17,Bay of Plenty,0,48,0,48
2020-11-17,Managed Isolation & Quarantine,57,236,0,293
2020-11-17,Total,61,1919,25,2005
2020-11-18,Auckland,1,226,1,228
2020-11-18,Whanganui,0,9,0,9
2020-11-18,West Coast,0,4,1,5
2020-11-18,Waitemata,0,292,4,296
2020-11-18,Wairarapa,0,8,0,8
2020-11-18,Waikato,0,192,2,194
2020-11-18,Taranaki,0,16,0,16
2020-11-18,Tairawhiti,0,4,0,4
2020-11-18,Southern,0,214,2,216
2020-11-18,South Canterbury,0,17,0,17
2020-11-18,Northland,0,28,0,28
2020-11-18,Nelson Marlborough,0,49,0,49
2020-11-18,Mid Central,0,32,0,32
2020-11-18,Lakes,0,16,0,16
2020-11-18,Hutt Valley,1,22,0,23
2020-11-18,Hawke's Bay,0,44,0,44
2020-11-18,Counties Manukau,1,214,1,216
2020-11-18,Capital and Coast,1,93,2,96
2020-11-18,Canterbury,0,155,12,167
2020-11-18,Bay of Plenty,0,48,0,48
2020-11-18,Managed Isolation & Quarantine,60,236,0,296
2020-11-18,Total,64,1919,25,2008
2020-11-19,Auckland,1,226,1,228
2020-11-19,Whanganui,0,9,0,9
2020-11-19,West Coast,0,4,1,5
2020-11-19,Waitemata,0,292,4,296
2020-11-19,Wairarapa,0,8,0,8
2020-11-19,Waikato,0,192,2,194
2020-11-19,Taranaki,0,16,0,16
2020-11-19,Tairawhiti,0,4,0,4
2020-11-19,Southern,0,214,2,216
2020-11-19,South Canterbury,0,17,0,17
2020-11-19,Northland,0,28,0,28
2020-11-19,Nelson Marlborough,0,49,0,49
2020-11-19,Mid Central,0,32,0,32
2020-11-19,Lakes,0,16,0,16
2020-11-19,Hutt Valley,1,22,0,23
2020-11-19,Hawke's Bay,0,44,0,44
2020-11-19,Counties Manukau,1,214,1,216
2020-11-19,Capital and Coast,1,93,2,96
2020-11-19,Canterbury,0,155,12,167
2020-11-19,Bay of Plenty,0,48,0,48
2020-11-19,Managed Isolation & Quarantine,33,265,0,298
2020-11-19,Total,37,1948,25,2010
2020-11-20,Auckland,1,226,1,228
2020-11-20,Whanganui,0,9,0,9
2020-11-20,West Coast,0,4,1,5
2020-11-20,Waitemata,0,292,4,296
2020-11-20,Wairarapa,0,8,0,8
2020-11-20,Waikato,0,192,2,194
2020-11-20,Taranaki,0,16,0,16
2020-11-20,Tairawhiti,0,4,0,4
2020-11-20,Southern,0,214,2,216
2020-11-20,South Canterbury,0,17,0,17
2020-11-20,Northland,0,28,0,28
2020-11-20,Nelson Marlborough,0,49,0,49
2020-11-20,Mid Central,0,32,0,32
2020-11-20,Lakes,0,16,0,16
2020-11-20,Hutt Valley,1,22,0,23
2020-11-20,Hawke's Bay,0,44,0,44
2020-11-20,Counties Manukau,1,214,1,216
2020-11-20,Capital and Coast,1,93,2,96
2020-11-20,Canterbury,0,155,12,167
2020-11-20,Bay of Plenty,0,48,0,48
2020-11-20,Managed Isolation & Quarantine,36,265,0,301
2020-11-20,Total,40,1948,25,2013
2020-11-21,Auckland,1,226,1,228
2020-11-21,Whanganui,0,9,0,9
2020-11-21,West Coast,0,4,1,5
2020-11-21,Waitemata,0,292,4,296
2020-11-21,Wairarapa,0,8,0,8
2020-11-21,Waikato,0,192,2,194
2020-11-21,Taranaki,0,16,0,16
2020-11-21,Tairawhiti,0,4,0,4
2020-11-21,Southern,0,214,2,216
2020-11-21,South Canterbury,0,17,0,17
2020-11-21,Northland,0,28,0,28
2020-11-21,Nelson Marlborough,0,49,0,49
2020-11-21,Mid Central,0,32,0,32
2020-11-21,Lakes,0,16,0,16
2020-11-21,Hutt Valley,2,22,0,24
2020-11-21,Hawke's Bay,0,44,0,44
2020-11-21,Counties Manukau,1,214,1,216
2020-11-21,Capital and Coast,1,93,2,96
2020-11-21,Canterbury,0,155,12,167
2020-11-21,Bay of Plenty,0,48,0,48
2020-11-21,Managed Isolation & Quarantine,37,269,0,306
2020-11-21,Total,42,1952,25,2019
2020-11-22,Auckland,1,226,1,228
2020-11-22,Whanganui,0,9,0,9
2020-11-22,West Coast,0,4,1,5
2020-11-22,Waitemata,0,292,4,296
2020-11-22,Wairarapa,0,8,0,8
2020-11-22,Waikato,0,192,2,194
2020-11-22,Taranaki,0,16,0,16
2020-11-22,Tairawhiti,0,4,0,4
2020-11-22,Southern,0,214,2,216
2020-11-22,South Canterbury,0,17,0,17
2020-11-22,Northland,0,28,0,28
2020-11-22,Nelson Marlborough,0,49,0,49
2020-11-22,Mid Central,0,32,0,32
2020-11-22,Lakes,0,16,0,16
2020-11-22,Hutt Valley,2,22,0,24
2020-11-22,Hawke's Bay,0,44,0,44
2020-11-22,Counties Manukau,1,214,1,216
2020-11-22,Capital and Coast,1,93,2,96
2020-11-22,Canterbury,0,155,12,167
2020-11-22,Bay of Plenty,0,48,0,48
2020-11-22,Managed Isolation & Quarantine,45,270,0,315
2020-11-22,Total,50,1953,25,2028
2020-11-23,Auckland,1,226,1,228
2020-11-23,Whanganui,0,9,0,9
2020-11-23,West Coast,0,4,1,5
2020-11-23,Waitemata,0,292,4,296
2020-11-23,Wairarapa,0,8,0,8
2020-11-23,Waikato,0,192,2,194
2020-11-23,Taranaki,0,16,0,16
2020-11-23,Tairawhiti,0,4,0,4
2020-11-23,Southern,0,214,2,216
2020-11-23,South Canterbury,0,17,0,17
2020-11-23,Northland,0,28,0,28
2020-11-23,Nelson Marlborough,0,49,0,49
2020-11-23,Mid Central,0,32,0,32
2020-11-23,Lakes,0,16,0,16
2020-11-23,Hutt Valley,1,22,0,23
2020-11-23,Hawke's Bay,0,44,0,44
2020-11-23,Counties Manukau,1,214,1,216
2020-11-23,Capital and Coast,1,93,2,96
2020-11-23,Canterbury,0,155,12,167
2020-11-23,Bay of Plenty,0,48,0,48
2020-11-23,Managed Isolation & Quarantine,48,270,0,318
2020-11-23,Total,52,1953,25,2030
2020-11-24,Auckland,1,226,1,228
2020-11-24,Whanganui,0,9,0,9
2020-11-24,West Coast,0,4,1,5
2020-11-24,Waitemata,0,292,4,296
2020-11-24,Wairarapa,0,8,0,8
2020-11-24,Waikato,0,192,2,194
2020-11-24,Taranaki,0,16,0,16
2020-11-24,Tairawhiti,0,4,0,4
2020-11-24,Southern,0,214,2,216
2020-11-24,South Canterbury,0,17,0,17
2020-11-24,Northland,0,28,0,28
2020-11-24,Nelson Marlborough,0,49,0,49
2020-11-24,Mid Central,0,32,0,32
2020-11-24,Lakes,0,16,0,16
2020-11-24,Hutt Valley,1,22,0,23
2020-11-24,Hawke's Bay,0,44,0,44
2020-11-24,Counties Manukau,1,214,1,216
2020-11-24,Capital and Coast,1,93,2,96
2020-11-24,Canterbury,0,155,12,167
2020-11-24,Bay of Plenty,0,48,0,48
2020-11-24,Managed Isolation & Quarantine,49,270,0,319
2020-11-24,Total,53,1953,25,2031
2020-11-25,Auckland,0,227,1,228
2020-11-25,Whanganui,0,9,0,9
2020-11-25,West Coast,0,4,1,5
2020-11-25,Waitemata,0,292,4,296
2020-11-25,Wairarapa,0,8,0,8
2020-11-25,Waikato,0,192,2,194
2020-11-25,Taranaki,0,16,0,16
2020-11-25,Tairawhiti,0,4,0,4
2020-11-25,Southern,0,214,2,216
2020-11-25,South Canterbury,0,17,0,17
2020-11-25,Northland,0,28,0,28
2020-11-25,Nelson Marlborough,0,49,0,49
2020-11-25,Mid Central,0,32,0,32
2020-11-25,Lakes,0,16,0,16
2020-11-25,Hutt Valley,2,22,0,24
2020-11-25,Hawke's Bay,0,44,0,44
2020-11-25,Counties Manukau,1,214,1,216
2020-11-25,Capital and Coast,1,93,2,96
2020-11-25,Canterbury,0,155,12,167
2020-11-25,Bay of Plenty,0,48,0,48
2020-11-25,Managed Isolation & Quarantine,55,271,0,326
2020-11-25,Total,59,1955,25,2039
2020-11-26,Auckland,0,227,1,228
2020-11-26,Whanganui,0,9,0,9
2020-11-26,West Coast,0,4,1,5
2020-11-26,Waitemata,0,292,4,296
2020-11-26,Wairarapa,0,8,0,8
2020-11-26,Waikato,0,192,2,194
2020-11-26,Taranaki,0,16,0,16
2020-11-26,Tairawhiti,0,4,0,4
2020-11-26,Southern,0,214,2,216
2020-11-26,South Canterbury,0,17,0,17
2020-11-26,Northland,0,28,0,28
2020-11-26,Nelson Marlborough,0,49,0,49
2020-11-26,Mid Central,0,32,0,32
2020-11-26,Lakes,0,16,0,16
2020-11-26,Hutt Valley,2,22,0,24
2020-11-26,Hawke's Bay,0,44,0,44
2020-11-26,Counties Manukau,1,214,1,216
2020-11-26,Capital and Coast,1,93,2,96
2020-11-26,Canterbury,0,155,12,167
2020-11-26,Bay of Plenty,0,48,0,48
2020-11-26,Managed Isolation & Quarantine,56,271,0,327
2020-11-26,Total,60,1955,25,2040
2020-11-27,Auckland,0,227,1,228
2020-11-27,Whanganui,0,9,0,9
2020-11-27,West Coast,0,4,1,5
2020-11-27,Waitemata,0,292,4,296
2020-11-27,Wairarapa,0,8,0,8
2020-11-27,Waikato,0,192,2,194
2020-11-27,Taranaki,0,16,0,16
2020-11-27,Tairawhiti,0,4,0,4
2020-11-27,Southern,0,214,2,216
2020-11-27,South Canterbury,0,17,0,17
2020-11-27,Northland,0,28,0,28
2020-11-27,Nelson Marlborough,0,49,0,49
2020-11-27,Mid Central,0,32,0,32
2020-11-27,Lakes,0,16,0,16
2020-11-27,Hutt Valley,2,22,0,24
2020-11-27,Hawke's Bay,0,44,0,44
2020-11-27,Counties Manukau,0,215,1,216
2020-11-27,Capital and Coast,1,93,2,96
2020-11-27,Canterbury,0,155,12,167
2020-11-27,Bay of Plenty,0,48,0,48
2020-11-27,Managed Isolation & Quarantine,63,271,0,334
2020-11-27,Total,66,1956,25,2047
2020-11-28,Auckland,0,227,1,228
2020-11-28,Whanganui,0,9,0,9
2020-11-28,West Coast,0,4,1,5
2020-11-28,Waitemata,0,292,4,296
2020-11-28,Wairarapa,0,8,0,8
2020-11-28,Waikato,0,192,2,194
2020-11-28,Taranaki,0,16,0,16
2020-11-28,Tairawhiti,0,4,0,4
2020-11-28,Southern,0,214,2,216
2020-11-28,South Canterbury,0,17,0,17
2020-11-28,Northland,0,28,0,28
2020-11-28,Nelson Marlborough,0,49,0,49
2020-11-28,Mid Central,0,32,0,32
2020-11-28,Lakes,0,16,0,16
2020-11-28,Hutt Valley,2,22,0,24
2020-11-28,Hawke's Bay,0,44,0,44
2020-11-28,Counties Manukau,0,215,1,216
2020-11-28,Capital and Coast,1,93,2,96
2020-11-28,Canterbury,0,155,12,167
2020-11-28,Bay of Plenty,0,48,0,48
2020-11-28,Managed Isolation & Quarantine,66,271,0,337
2020-11-28,Total,69,1956,25,2050
2020-11-30,Auckland,0,227,1,228
